ifInOctets11,ifOutOctets11,ifoutDiscards11,ifInUcastPkts11,ifInNUcastPkts11,ifInDiscards11,ifOutUcastPkts11,ifOutNUcastPkts11,tcpOutRsts,tcpInSegs,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,tcpCurrEstab,tcpEstabResets,tcp?ActiveOpens,udpInDatagrams,udpOutDatagrams,udpInErrors,udpNoPorts,ipInReceives,ipInDelivers,ipOutRequests,ipOutDiscards,ipInDiscards,ipForwDatagrams,ipOutNoRoutes,ipInAddrErrors,icmpInMsgs,icmpInDestUnreachs,icmpOutMsgs,icmpOutDestUnreachs,icmpInEchos,icmpOutEchoReps,class,anomaly
177883296,4218075839,4216,121351068,24336,4216,31543117,5913,3,1460,1256,109,2,0,6,41,271395,205474,0,16,153031229,277454,206509,574,16,152960322,5,61,70,38,35,3,32,32,icmp-echo,0
254783746,4220000567,4216,121434024,24356,4216,31610152,5913,3,1460,1256,109,2,0,6,41,271648,205726,0,16,153173270,277707,206761,574,16,153102483,5,61,70,38,35,3,32,32,icmp-echo,0
391929580,4223432307,4216,121582008,24365,4216,31654874,5917,3,1460,1256,109,2,0,6,41,271940,205978,0,16,153315664,277999,207013,574,16,153245631,5,61,70,38,35,3,32,32,icmp-echo,0
481175054,4225663867,4216,121678221,24374,4216,31701437,5918,3,1460,1256,109,2,0,6,41,272260,206230,0,16,153458661,278319,207265,574,16,153387672,5,61,70,38,35,3,32,32,icmp-echo,0
562719012,4227704579,4216,121766214,24389,4216,31744017,5919,3,1460,1256,109,2,0,6,41,272589,206494,0,16,153600646,278659,207532,574,16,153529576,5,61,70,38,35,3,32,32,icmp-echo,0
639755956,4229667788,4216,121849290,24396,4216,31784173,5992,3,1460,1256,109,2,0,6,41,272938,206843,0,16,153742412,279071,207878,574,16,153671307,5,61,70,38,35,3,32,32,icmp-echo,0
716733572,4231591506,4216,121932319,24412,4216,31824314,5993,3,1460,1256,109,2,0,6,41,273263,207095,0,16,153884230,279394,208130,574,16,153813028,5,61,70,38,35,3,32,32,icmp-echo,0
793768010,4233515322,4216,122015404,24419,4216,31864462,5993,3,1460,1256,109,2,0,6,41,273582,207347,0,16,154025926,279714,208382,574,16,153954619,5,61,70,38,35,3,32,32,icmp-echo,0
924349180,4236777606,4216,122156248,24439,4216,31932538,5993,3,1460,1256,109,2,0,6,41,273904,207599,0,16,154167741,280036,208634,574,16,154096456,5,61,70,38,35,3,32,32,icmp-echo,0
1012952410,4238994168,4216,122251783,24468,4216,31978792,5993,3,1460,1256,109,2,0,6,41,274238,207851,0,16,154309672,280369,208886,574,16,154238212,5,61,70,38,35,3,32,32,icmp-echo,0
1101596586,4241209602,4216,122347463,24504,4216,32025028,5993,3,1460,1256,109,2,0,6,41,274561,208103,0,16,154448757,280692,209138,574,16,154377109,5,61,70,38,35,3,32,32,icmp-echo,0
1178691480,4243134906,4216,122430605,24517,4216,32065206,5993,3,1460,1256,109,2,0,6,41,274876,208355,0,16,154586596,281008,209390,574,16,154514780,5,61,70,38,35,3,32,32,icmp-echo,0
1255729232,4245060354,4216,122513699,24530,4216,32105386,5993,3,1460,1256,109,2,0,6,41,275194,208607,0,16,154724573,281325,209642,574,16,154652693,5,61,70,38,35,3,32,32,icmp-echo,0
1332704068,4246987098,4216,122596728,24538,4216,32145586,5993,3,1460,1256,109,2,0,6,41,275510,208859,0,16,154862454,281642,209894,574,16,154790520,5,61,70,38,35,3,32,32,icmp-echo,0
1409587076,4248911796,4216,122679688,24551,4216,32185749,5993,3,1460,1256,109,2,0,6,41,275840,209111,0,16,155000392,281972,210146,574,16,154928363,5,61,70,38,35,3,32,32,icmp-echo,0
1486558186,4250837184,4216,122762717,24558,4216,32225925,5993,3,1460,1256,109,2,0,6,41,276175,209363,0,16,155138226,282306,210398,574,16,155066127,5,61,70,38,35,3,32,32,icmp-echo,0
1618378181,4254135252,4216,122904959,24572,4216,32294761,5993,3,1460,1256,109,2,0,6,41,276505,209615,0,16,155276531,282637,210650,574,16,155204345,5,61,70,38,35,3,32,32,icmp-echo,0
1704674365,4256294667,4216,122998130,24581,4216,32339825,5994,3,1460,1256,109,2,0,6,41,276824,209869,0,16,155414727,282955,210904,574,16,155342595,5,61,70,38,35,3,32,32,icmp-echo,0
1790937526,4258453827,4216,123091197,24593,4216,32384893,5994,3,1460,1256,109,2,0,6,41,277142,210121,0,16,155552932,283274,211156,574,16,155480612,5,61,70,38,35,3,32,32,icmp-echo,0
1871565498,4260476707,4216,123178289,24609,4216,32427055,5996,3,1479,1271,111,2,2,6,41,277462,210377,0,16,155690851,283614,211428,574,16,155618568,5,61,72,39,36,3,33,33,icmp-echo,1
1948616535,4262406905,4216,123261472,24618,4216,32467335,5996,3,1487,1277,111,2,0,6,41,277778,210629,0,16,155829081,283938,211686,574,16,155756600,5,61,72,39,36,3,33,33,icmp-echo,0
2025666231,4264334639,4216,123344623,24626,4216,32507568,5996,3,1487,1277,111,2,0,6,41,278096,210881,0,16,155967155,284256,211938,574,16,155894675,5,61,72,39,36,3,33,33,icmp-echo,0
2102633115,4266260903,4216,123427691,24633,4216,32547770,5996,3,1487,1277,111,2,0,6,41,278413,211133,0,16,156104947,284573,212190,574,16,156032348,5,61,72,39,36,3,33,33,icmp-echo,0
2179597965,4268186129,4216,123510742,24641,4216,32587949,5996,3,1487,1277,111,2,0,6,41,278730,211385,0,16,156242976,284891,212442,574,16,156170304,5,61,72,39,36,3,33,33,icmp-echo,0
2256650921,4271396297,4216,123649198,24654,4216,32654937,5996,3,1487,1277,111,2,0,6,41,279048,211637,0,16,156380974,285208,212694,574,16,156308297,5,61,72,39,36,3,33,33,icmp-echo,0
2395420573,4273542941,4216,123742956,24669,4216,32699705,5996,3,1487,1277,111,2,0,6,41,279369,211889,0,16,156520124,285529,212946,574,16,156447333,5,61,72,39,36,3,33,33,icmp-echo,0
2483863733,4275692369,4216,123837573,24694,4216,32744523,5996,3,1487,1277,111,2,0,6,41,279699,212141,0,16,156659489,285860,213198,574,16,156586636,5,61,72,39,36,3,33,33,icmp-echo,0
2570378571,4277794967,4216,123930088,24711,4216,32788357,5999,3,1487,1277,111,2,0,6,41,280020,212393,0,16,156798862,286181,213450,574,16,156725929,5,61,72,39,36,3,33,33,icmp-echo,0
2649264621,4279712041,4216,124014440,24718,4216,32828325,6001,3,1487,1277,111,2,0,6,41,280338,212645,0,16,156938210,286499,213702,574,16,156865204,5,61,72,39,36,3,33,33,icmp-echo,0
2728249355,4281632507,4216,124098905,24726,4216,32868365,6002,3,1487,1277,111,2,0,6,41,280609,212897,0,16,157077499,286769,213954,574,16,157004492,5,61,72,39,36,3,33,33,icmp-echo,0
2807144677,4283551373,4216,124183274,24733,4216,32908375,6002,3,1487,1277,111,2,0,6,41,280861,213149,0,16,157216742,287021,214206,574,16,157143742,5,61,72,39,36,3,33,33,icmp-echo,0
2886130411,4285486641,4216,124267729,24742,4216,32948365,6035,3,1487,1277,111,2,0,6,41,281149,213509,0,16,157358739,287381,214566,574,16,157285948,5,61,72,39,36,3,33,33,icmp-echo,0
2965111167,4287430149,4216,124408758,24754,4216,33015274,6075,3,1487,1277,111,2,0,6,41,281401,213761,0,16,157502517,287633,214818,574,16,157429835,5,61,72,39,36,3,33,33,icmp-echo,0
3107386669,4290899247,4216,124504818,24763,4216,33060854,6075,3,1487,1277,111,2,0,6,41,281653,214013,0,16,157646163,287885,215070,574,16,157573371,5,61,72,39,36,3,33,33,icmp-echo,0
3198303575,4293117291,4216,124602232,24779,4216,33107132,6075,3,1487,1277,111,2,0,6,41,281910,214265,0,16,157789758,288142,215322,574,16,157717049,5,61,72,39,36,3,33,33,icmp-echo,0
3280829223,161843,4216,124690645,24810,4216,33149112,6075,3,1487,1277,111,2,0,6,41,282177,214517,0,16,157933369,288409,215574,574,16,157860631,5,61,72,39,36,3,33,33,icmp-echo,0
3359755919,2086655,4216,124775248,24840,4216,33189279,6075,3,1487,1277,111,2,0,6,41,282429,214769,0,16,158076878,288661,215826,574,16,158004177,5,61,72,39,36,3,33,33,icmp-echo,0
3438739493,4014245,4216,124859917,24848,4216,33229499,6075,3,1487,1277,111,2,0,6,41,282682,215021,0,16,158220560,288914,216078,574,16,158147762,5,61,72,39,36,3,33,33,icmp-echo,0
3517741215,5943197,4216,124944579,24862,4216,33269742,6075,3,1487,1277,111,2,0,6,41,282934,215273,0,16,158364005,289166,216330,574,16,158291291,5,61,72,39,36,3,33,33,icmp-echo,0
3652453091,9231371,4216,125089028,24879,4216,33338348,6075,3,1487,1277,111,2,0,6,41,283186,215525,0,16,158507697,289418,216582,574,16,158434897,5,61,72,39,36,3,33,33,icmp-echo,0
3743311205,11438909,4216,125186193,24888,4216,33384385,6075,3,1487,1277,111,2,0,6,41,283438,215777,0,16,158650941,289670,216834,574,16,158578217,5,61,72,39,36,3,33,33,icmp-echo,0
3833347165,13626341,4216,125282484,24898,4216,33430003,6075,3,1487,1277,111,2,0,6,41,283690,216029,0,16,158793847,289922,217086,574,16,158721040,5,61,72,39,36,3,33,33,icmp-echo,0
3912335339,15544019,4216,125366956,24905,4216,33469994,6075,3,1487,1277,111,2,0,6,41,283942,216281,0,16,158937426,290174,217338,574,16,158864706,5,61,72,39,36,3,33,33,icmp-echo,0
3994878581,17454209,4216,125454148,24913,4216,33509813,6075,3,1487,1277,111,2,0,6,41,284194,216533,0,16,159084026,290426,217590,574,16,159011262,5,61,72,39,36,3,33,33,icmp-echo,0
4077750967,19373825,4216,125541768,24920,4216,33549845,6075,3,1487,1277,111,2,0,6,41,284446,216785,0,16,159230585,290678,217842,574,16,159157959,5,61,72,39,36,3,33,33,icmp-echo,0
4160514445,21285671,4216,125629164,24929,4216,33616289,6075,3,1487,1277,111,2,0,6,41,284698,217037,0,16,159377321,290930,218094,574,16,159304546,5,61,72,39,36,3,33,33,icmp-echo,0
11438477,24650525,4216,125783156,24949,4216,33659841,6075,3,1487,1277,111,2,0,6,41,284975,217289,0,16,159523684,291207,218346,574,16,159451038,5,61,72,39,36,3,33,33,icmp-echo,1
106900187,26854169,4216,125883963,24962,4216,33705775,6075,3,1487,1277,111,2,0,6,41,285232,217541,0,16,159670591,291464,218598,574,16,159597780,5,61,72,39,36,3,33,33,icmp-echo,0
196812317,28930397,4216,125978850,25014,4216,33749059,6075,3,1487,1277,111,2,0,6,41,285518,217793,0,16,159817061,291750,218850,574,16,159744340,5,61,72,39,36,3,33,33,icmp-echo,0
279690953,30847043,4216,126066406,25044,4216,33789020,6075,3,1487,1277,111,2,0,6,41,285781,218045,0,16,159963673,292013,219102,574,16,159890871,5,61,72,39,36,3,33,33,icmp-echo,0
362522691,32754869,4216,126153718,25051,4216,33828770,6075,3,1487,1277,111,2,0,6,41,286033,218297,0,16,160110881,292265,219354,574,16,160038054,5,61,72,39,36,3,33,33,icmp-echo,0
445391825,34671143,4216,126241288,25059,4216,33868729,6075,3,1487,1277,111,2,0,6,41,286285,218549,0,16,160257485,292517,219606,574,16,160184622,5,61,72,39,36,3,33,33,icmp-echo,0
584104067,37879737,4216,126387882,25072,4216,33935629,6079,3,1487,1277,111,2,0,6,41,286537,218801,0,16,160404466,292769,219858,574,16,160331588,5,61,72,39,36,3,33,33,icmp-echo,0
679476335,40085275,4216,126488718,25081,4216,33981620,6080,3,1487,1277,111,2,0,6,41,286798,219053,0,16,160551233,293030,220110,574,16,160478415,5,61,72,39,36,3,33,33,icmp-echo,0
775032741,42291299,4216,126589571,25090,4216,34027598,6081,3,1487,1277,111,2,0,6,41,287060,219305,0,16,160697924,293292,220362,574,16,160625043,5,61,72,39,36,3,33,33,icmp-echo,0
859256539,44235347,4216,126678480,25098,4216,34068122,6081,3,1487,1277,111,2,0,6,41,287317,219557,0,16,160844397,293549,220614,574,16,160771597,5,61,72,39,36,3,33,33,icmp-echo,0
942127017,46152711,4216,126766067,25106,4216,34108102,6082,3,1487,1277,111,2,0,6,41,287583,219821,0,16,160991319,293823,220878,574,16,160918428,5,61,72,39,36,3,33,33,icmp-echo,0
1024898803,48100431,4216,126853444,25127,4216,34147902,6154,3,1487,1277,111,2,0,6,41,287868,220169,0,16,161137731,294172,221226,574,16,161064964,5,61,72,39,36,3,33,33,icmp-echo,0
1107758898,50009154,4216,126940838,25136,4216,34187677,6155,3,1487,1277,111,2,0,6,41,288123,220422,0,16,161284257,294427,221479,574,16,161211363,5,61,72,39,36,3,33,33,icmp-echo,0
1251878864,53337795,4216,127092939,25150,4216,34257050,6156,3,1487,1277,111,2,0,6,41,288378,220676,0,16,161430866,294682,221733,574,16,161358010,5,61,72,39,36,3,33,33,icmp-echo,0
1387945452,55529097,4216,127226214,25175,4216,34302703,6156,3,1487,1277,111,2,0,6,41,288632,220928,0,16,161617840,294936,221985,574,16,161545560,5,61,72,39,36,3,33,33,icmp-echo,0
1539672705,57623181,4216,127370792,25203,4216,34346233,6158,3,1506,1292,113,2,2,6,41,288888,221183,0,16,161817949,295214,222256,574,16,161745692,5,61,75,41,37,3,34,34,icmp-echo,1
1676958466,59521039,4216,127501773,25217,4216,34385751,6158,3,1514,1298,113,2,0,6,41,289141,221435,0,16,162017694,295475,222514,574,16,161945351,5,61,75,41,37,3,34,34,icmp-echo,1
1813995422,61404319,4216,127632239,25225,4216,34424931,6158,3,1514,1298,113,2,0,6,41,289393,221687,0,16,162225270,295727,222766,574,16,162153387,5,61,75,41,37,3,34,34,icmp-echo,0
1985879888,62895769,4216,127787041,25241,4216,34472692,6158,3,1514,1298,113,2,0,6,41,289646,221939,0,16,162451414,295980,223018,574,16,162379549,5,61,75,41,37,3,34,34,icmp-echo,0
2314006021,65354439,4216,128079315,25250,4216,34503277,6158,3,1514,1298,113,2,0,6,41,289903,222191,0,16,162675179,296237,223270,574,16,162603318,5,61,75,41,37,3,34,34,icmp-echo,0
2528198335,66886761,4216,128270824,25259,4216,34534216,6158,3,1514,1298,113,2,0,6,41,290165,222443,0,16,162894048,296499,223522,574,16,162821394,5,61,75,41,37,3,34,34,icmp-echo,0
2708864269,68199773,4216,128432913,25267,4216,34560800,6158,3,1514,1298,113,2,0,6,41,290422,222695,0,16,163109294,296756,223774,574,16,163036979,5,61,75,41,37,3,34,34,icmp-echo,0
2889456560,69507037,4216,128594466,25274,4216,34587146,6158,3,1514,1298,113,2,0,6,41,290674,222947,0,16,163324994,297008,224026,574,16,163252521,5,61,75,41,37,3,34,34,icmp-echo,0
3069874845,70829455,4216,128756812,25283,4216,34613960,6158,3,1514,1298,113,2,0,6,41,290926,223199,0,16,163541573,297260,224278,574,16,163469353,5,61,75,41,37,3,34,34,icmp-echo,0
3250769181,72131109,4216,128918587,25295,4216,34658374,6158,3,1514,1298,113,2,0,6,41,291179,223451,0,16,163772728,297513,224530,574,16,163700790,5,61,75,41,37,3,34,34,icmp-echo,0
3579835003,74505131,4216,129213805,25304,4216,34688389,6158,3,1514,1298,113,2,0,6,41,291434,223703,0,16,163995039,297768,224782,574,16,163923192,5,61,75,41,37,3,34,34,icmp-echo,1
3791197416,75998823,4216,129402621,25314,4216,34718481,6158,3,1514,1298,113,2,0,6,41,291739,223955,0,16,164218496,298073,225034,574,16,164146596,5,61,75,41,37,3,34,34,icmp-echo,1
3971838733,77296455,4216,129564301,25321,4216,34744761,6158,3,1514,1298,113,2,0,6,41,292059,224207,0,16,164440814,298395,225286,574,16,164369151,5,61,75,41,37,3,34,34,icmp-echo,1
4150709454,78561639,4216,129724788,25329,4216,34770401,6158,3,1514,1298,113,2,0,6,41,292379,224459,0,16,164664905,298714,225538,574,16,164592980,5,61,75,41,37,3,34,34,icmp-echo,1
36518558,79878579,4216,129886682,25336,4216,34814520,6158,3,1514,1298,113,2,0,6,41,292701,224711,0,16,164889557,299036,225790,574,16,164817282,5,61,75,41,37,3,34,34,icmp-echo,1
360070807,82193187,4216,130176408,25351,4216,34843722,6161,3,1514,1298,113,2,0,6,41,293017,224963,0,16,165113985,299352,226042,574,16,165041863,5,61,75,41,37,3,34,34,icmp-echo,1
576184666,83767235,4216,130369945,25360,4216,34875493,6163,3,1514,1298,113,2,0,6,41,293339,225215,0,16,165339413,299674,226294,574,16,165267269,5,61,75,41,37,3,34,34,icmp-echo,1
759298877,85084611,4216,130533493,25367,4216,34901985,6164,3,1514,1298,113,2,0,6,41,293661,225467,0,16,165562439,299996,226546,574,16,165490279,5,61,75,41,37,3,34,34,icmp-echo,1
939108380,86386793,4216,130694783,25376,4216,34928244,6164,3,1514,1298,113,2,0,6,41,293983,225719,0,16,165786550,300318,226798,574,16,165714152,5,61,75,41,37,3,34,34,icmp-echo,1
1119669019,87692709,4216,130857056,25383,4216,34954780,6165,3,1514,1298,113,2,0,6,41,294297,225971,0,16,166000487,300631,227050,574,16,165927464,5,61,75,41,37,3,34,34,icmp-echo,1
1335017454,90129331,4216,131064529,25396,4216,35006085,6165,3,1514,1298,113,2,0,6,41,294615,226223,0,16,166152537,300950,227302,574,16,166079111,5,61,75,41,37,3,34,34,icmp-echo,1
1442416592,91843561,4216,131175625,25406,4216,35042134,6237,3,1514,1298,113,2,0,6,41,294969,226583,0,16,166299318,301375,227662,574,16,166225576,5,61,75,41,37,3,34,34,icmp-echo,1
1544859696,93426907,4216,131281738,25414,4216,35076217,6237,3,1514,1298,113,2,0,6,41,295289,226835,0,16,166444467,301695,227914,574,16,166370675,5,61,75,41,37,3,34,34,icmp-echo,1
1637653564,94866655,4216,131377821,25427,4216,35107231,6237,3,1514,1298,113,2,0,6,41,295607,227087,0,16,166594597,302014,228166,574,16,166520655,5,61,75,41,37,3,34,34,icmp-echo,1
1740323882,96317683,4216,131480586,25453,4216,35138435,6237,3,1514,1298,113,2,0,6,41,295925,227339,0,16,166748439,302332,228418,574,16,166675402,5,61,75,41,37,3,34,34,icmp-echo,1
1842587238,97764433,4216,131583017,25463,4216,35169586,6237,3,1514,1298,113,2,0,6,41,296245,227591,0,16,166902645,302651,228670,574,16,166828504,5,61,75,41,37,3,34,34,icmp-echo,1
1945028514,100175539,4216,131754166,25480,4216,35221418,6237,3,1514,1298,113,2,0,6,41,296565,227843,0,16,167058204,302972,228922,574,16,166984080,5,61,75,41,37,3,34,34,icmp-echo,1
2131859630,101814397,4216,131871663,25494,4216,35256610,6237,3,1514,1298,113,2,0,6,41,296877,228095,0,16,167210529,303283,229174,574,16,167137269,5,61,75,41,37,3,34,34,icmp-echo,0
2249368680,103459303,4216,131989277,25503,4216,35292009,6237,3,1514,1298,113,2,0,6,41,297197,228347,0,16,167364316,303603,229426,574,16,167289995,5,61,75,41,37,3,34,34,icmp-echo,0
2354474530,104933221,4216,132093919,25511,4216,35323648,6237,3,1514,1298,113,2,0,6,41,297516,228599,0,16,167519207,303923,229678,574,16,167444816,5,61,75,41,37,3,34,34,icmp-echo,0
2457110656,106369039,4216,132196438,25518,4216,35354539,6237,3,1514,1298,113,2,0,6,41,297833,228851,0,16,167672258,304239,229930,574,16,167598611,5,61,75,41,37,3,34,34,icmp-echo,0
2559457000,107810359,4216,132298697,25526,4216,35385509,6237,3,1514,1298,113,2,0,6,41,298152,229103,0,16,167825358,304559,230182,574,16,167750835,5,61,75,41,37,3,34,34,icmp-echo,0
2662055134,109227919,4216,132400787,25534,4216,35415970,6237,3,1514,1298,113,2,0,6,41,298472,229355,0,16,167979967,304879,230434,574,16,167905477,5,61,75,41,37,3,34,34,icmp-echo,0
2841951174,111747379,4216,132580210,25547,4216,35470103,6237,3,1514,1298,113,2,0,6,41,298789,229607,0,16,168132943,305195,230686,574,16,168058610,5,61,75,41,37,3,34,34,icmp-echo,1
2959318760,113398783,4216,132697852,25556,4216,35505661,6237,3,1514,1298,113,2,0,6,41,299112,229859,0,16,168287123,305519,230938,574,16,168212386,5,61,75,41,37,3,34,34,icmp-echo,0
3071585138,114979531,4216,132809916,25565,4216,35539645,6237,3,1514,1298,113,2,0,6,41,299432,230111,0,16,168442239,305838,231190,574,16,168367644,5,61,75,41,37,3,34,34,icmp-echo,0
3173869040,116429287,4216,132912292,25578,4216,35570813,6237,3,1514,1298,113,2,0,6,41,299753,230363,0,16,168595581,306160,231442,574,16,168520991,5,61,75,41,37,3,34,34,icmp-echo,0
3276388670,117872431,4216,133014959,25592,4216,35601893,6237,3,1514,1298,113,2,0,6,41,300048,230615,0,16,168750346,306454,231694,574,16,168675367,5,61,75,41,37,3,34,34,icmp-echo,0
3378876506,119331421,4216,133117650,25614,4216,35633268,6237,3,1514,1298,113,2,0,6,41,300307,230867,0,16,168905642,306713,231946,574,16,168831081,5,61,75,41,37,3,34,34,icmp-echo,0
3551864879,121750714,4216,133290388,25630,4216,35685285,6238,3,1514,1298,113,2,0,6,41,300561,231121,0,16,169058091,306967,232200,574,16,168983630,5,61,75,41,37,3,34,34,icmp-echo,1
3651056325,123382946,4216,133390259,25641,4216,35720409,6242,3,1514,1298,113,2,0,6,41,300815,231373,0,16,169192181,307221,232452,574,16,169116901,5,61,75,41,37,3,34,34,icmp-echo,0
3749690316,125041896,4216,133489371,25658,4216,35756002,6245,3,1533,1313,115,2,2,6,41,301071,231628,0,16,169326133,307498,232723,574,16,169251187,5,61,77,42,38,3,35,35,icmp-echo,1
3835826309,126482144,4216,133576101,25668,4216,35787009,6246,3,1541,1319,115,2,0,6,41,301324,231880,0,16,169458371,307759,232981,574,16,169383452,5,61,77,42,38,3,35,35,icmp-echo,1
3921049669,127905584,4216,133661603,25676,4216,35817583,6246,3,1541,1319,115,2,0,6,41,301576,232132,0,16,169592098,308011,233233,574,16,169517116,5,61,77,42,38,3,35,35,icmp-echo,1
4006096283,129313032,4216,133746958,25683,4216,35847863,6247,3,1541,1319,115,2,0,6,41,301829,232384,0,16,169721685,308264,233485,574,16,169646483,5,61,77,42,38,3,35,35,icmp-echo,1
4091383685,130757772,4216,133832987,25690,4216,35878943,6247,3,1541,1319,115,2,0,6,41,302081,232636,0,16,169852104,308516,233737,574,16,169776917,5,61,77,42,38,3,35,35,icmp-echo,0
4176364515,132151866,4216,133975064,25704,4216,35929220,6261,3,1541,1319,115,2,0,6,41,302345,232924,0,16,169981178,308804,234025,574,16,169906213,5,61,77,42,38,3,35,35,icmp-echo,0
32382087,134703222,4216,134069345,25719,4216,35962886,6319,3,1541,1319,115,2,0,6,41,302626,233248,0,16,170109123,309133,234349,574,16,170034080,5,61,77,42,38,3,35,35,icmp-echo,1
127313061,136300565,4216,134165033,25746,4216,35997211,6320,3,1541,1319,115,2,0,6,41,302879,233501,0,16,170240830,309386,234602,574,16,170165748,5,61,77,42,38,3,35,35,icmp-echo,1
221612437,137890001,4216,134260163,25769,4216,36031445,6320,3,1541,1319,115,2,0,6,41,303136,233753,0,16,170370794,309643,234854,574,16,170295359,5,61,77,42,38,3,35,35,icmp-echo,1
307266675,139342517,4216,134346493,25781,4216,36062683,6320,3,1541,1319,115,2,0,6,41,303388,234005,0,16,170507063,309895,235106,574,16,170432028,5,61,77,42,38,3,35,35,icmp-echo,1
391666921,140765141,4216,134431832,25789,4216,36093343,6320,3,1541,1319,115,2,0,6,41,303640,234257,0,16,170636504,310147,235358,574,16,170561204,5,61,77,42,38,3,35,35,icmp-echo,1
477634581,142218005,4216,134518306,25801,4216,36124571,6320,3,1541,1319,115,2,0,6,41,303894,234509,0,16,170767186,310401,235610,574,16,170692370,5,61,77,42,38,3,35,35,icmp-echo,1
562098465,143636783,4216,134603642,25817,4216,36155148,6320,3,1541,1319,115,2,0,6,41,304149,234761,0,16,170898180,310656,235862,574,16,170822911,5,61,77,42,38,3,35,35,icmp-echo,1
648047683,145085597,4216,134690094,25824,4216,36206811,6320,3,1541,1319,115,2,0,6,41,304426,235013,0,16,171026870,310933,236114,574,16,170951804,5,61,77,42,38,3,35,35,icmp-echo,1
796748403,147574241,4216,134839730,25844,4216,36239851,6320,3,1541,1319,115,2,0,6,41,304678,235265,0,16,171158039,311185,236366,574,16,171082895,5,61,77,42,38,3,35,35,icmp-echo,1
891749157,149147099,4216,134935159,25873,4216,36273694,6320,3,1541,1319,115,2,0,6,41,304945,235517,0,16,171289247,311452,236618,574,16,171214044,5,61,77,42,38,3,35,35,icmp-echo,1
972322727,150515783,4216,135021479,25923,4216,36303816,6320,3,1541,1319,115,2,0,6,41,305227,235769,0,16,171405183,311734,236870,574,16,171330159,5,61,77,42,38,3,35,35,icmp-echo,0
1040230197,151678481,4216,135095713,25933,4216,36329613,6320,3,1541,1319,115,2,0,6,41,305479,236021,0,16,171518612,311986,237122,574,16,171443637,5,61,77,42,38,3,35,35,icmp-echo,1
1108550243,152860343,4216,135170420,25943,4216,36355798,6320,3,1541,1319,115,2,0,6,41,305734,236273,0,16,171633707,312241,237374,574,16,171558550,5,61,77,42,38,3,35,35,icmp-echo,1
1176440959,154022171,4216,135244612,25952,4216,36381572,6320,3,1541,1319,115,2,0,6,41,305987,236525,0,16,171747549,312494,237626,574,16,171672408,5,61,77,42,38,3,35,35,icmp-echo,1
1244829687,155209091,4216,135319472,25959,4216,36407874,6320,3,1541,1319,115,2,0,6,41,306240,236777,0,16,171863009,312747,237878,574,16,171787825,5,61,77,42,38,3,35,35,icmp-echo,0
1367642767,157220111,4216,135452091,25972,4216,36452482,6320,3,1541,1319,115,2,0,6,41,306492,237029,0,16,171983471,312999,238130,574,16,171908388,5,61,77,42,38,3,35,35,icmp-echo,0
1456209629,158541707,4216,135545462,25980,4216,36481768,6320,3,1541,1319,115,2,0,6,41,306744,237281,0,16,172107022,313251,238382,574,16,172032193,5,61,77,42,38,3,35,35,icmp-echo,0
1545114451,159880349,4216,135639295,25990,4216,36511415,6320,3,1541,1319,115,2,0,6,41,306996,237533,0,16,172229586,313503,238634,574,16,172155131,5,61,77,42,38,3,35,35,icmp-echo,0
1623689137,161055039,4216,135722275,25997,4216,36537442,6324,3,1541,1319,115,2,0,6,41,307248,237785,0,16,172353366,313755,238886,574,16,172278014,5,61,77,42,38,3,35,35,icmp-echo,0
1701750909,162209701,4216,135804140,26005,4216,36562962,6325,3,1541,1319,115,2,0,6,41,307500,238037,0,16,172475396,314007,239138,574,16,172400213,5,61,77,42,38,3,35,35,icmp-echo,0
1779348695,163360307,4216,135885848,26013,4216,36588454,6326,3,1541,1319,115,2,0,6,41,307752,238289,0,16,172597473,314259,239390,574,16,172522126,5,61,77,42,38,3,35,35,icmp-echo,0
1857424243,164522855,4216,135967904,26021,4216,36614164,6326,3,1541,1319,115,2,0,6,41,308004,238541,0,16,172720695,314511,239642,574,16,172645645,5,61,77,42,38,3,35,35,icmp-echo,0
1994819133,166456215,4216,136110598,26034,4216,36656958,6327,3,1541,1319,115,2,0,6,41,308256,238793,0,16,172847636,314763,239894,574,16,172772747,5,61,77,42,38,3,35,35,icmp-echo,0
2095367949,167777595,4216,136213389,26042,4216,36686168,6327,3,1541,1319,115,2,0,6,41,308508,239045,0,16,172980171,315015,240146,574,16,172905110,5,61,77,42,38,3,35,35,icmp-echo,0
2195702517,169106853,4216,136316237,26052,4216,36715599,6327,3,1541,1319,115,2,0,6,41,308760,239297,0,16,173111610,315267,240398,574,16,173036673,5,61,77,42,38,3,35,35,icmp-echo,0
2284217997,170266743,4216,136406851,26059,4216,36741280,6327,3,1541,1319,115,2,0,6,41,309017,239570,0,16,173244209,315540,240671,574,16,173168953,5,61,77,42,38,3,35,35,icmp-echo,0
