ifInOctets11,ifOutOctets11,ifoutDiscards11,ifInUcastPkts11,ifInNUcastPkts11,ifInDiscards11,ifOutUcastPkts11,ifOutNUcastPkts11,tcpOutRsts,tcpInSegs,tcpOutSegs,tcpPassiveOpens,tcpRetransSegs,tcpCurrEstab,tcpEstabResets,tcp?ActiveOpens,udpInDatagrams,udpOutDatagrams,udpInErrors,udpNoPorts,ipInReceives,ipInDelivers,ipOutRequests,ipOutDiscards,ipInDiscards,ipForwDatagrams,ipOutNoRoutes,ipInAddrErrors,icmpInMsgs,icmpInDestUnreachs,icmpOutMsgs,icmpOutDestUnreachs,icmpInEchos,icmpOutEchoReps,class
73067907,16275046,0,253473,2517,1,148840,2017,1,172474,107084,762,0,4914,0,502,47294,12602,0,0,413840,117494,267330,0,1,1,0,0,1,1,1,1,1,0,normal
73109733,16305991,0,253744,2523,1,149180,2021,1,172681,107342,763,0,4925,0,504,47319,12635,0,0,414093,117670,267607,0,1,1,0,0,1,1,1,1,1,0,normal
73138403,16329338,0,254046,2529,1,149401,2025,1,172886,107604,764,0,4933,0,505,47361,12659,0,0,414362,117992,267886,0,1,1,0,0,1,1,1,1,1,0,normal
73177278,16358182,0,254374,2534,1,149711,2030,1,173128,107876,765,0,4944,0,506,47396,12685,0,0,414612,118262,268086,0,1,1,0,0,1,1,1,1,1,0,normal
73223719,16387606,0,254665,2540,1,149935,2033,1,173365,108108,766,0,4959,0,507,47429,12711,0,0,414837,118460,268390,0,1,1,0,0,1,1,1,1,1,0,normal
73287328,16416517,0,255072,2546,1,150225,2037,1,173556,108352,767,0,4972,0,508,47466,12743,0,0,415131,118809,268657,0,1,1,0,0,1,1,1,1,1,0,normal
73346980,16448082,0,255459,2552,1,150576,2041,1,173710,108599,768,0,4981,0,509,47493,12772,0,0,415389,118988,269051,0,1,1,0,0,1,1,1,1,1,0,normal
73389538,16483201,0,255806,2558,1,150940,2044,1,173801,108802,769,0,4988,0,510,47525,12797,0,0,415770,119270,269287,0,1,1,0,0,1,1,1,1,1,0,normal
73428307,16516563,0,256149,2562,1,151332,2048,1,173939,109070,770,0,4999,0,511,47553,12825,0,0,415984,119553,269621,0,1,1,0,0,1,1,1,1,1,0,normal
73470063,16542843,0,256501,2568,1,151558,2051,1,174155,109311,771,0,5010,0,512,47587,12857,0,0,416377,119866,269835,0,1,1,0,0,1,1,1,1,1,0,normal
73496166,16580322,0,256834,2573,1,151828,2055,1,174363,109559,772,0,5022,0,514,47626,12888,0,0,416692,120120,270040,0,1,1,0,0,1,1,1,1,1,0,normal
73530645,16614619,0,257142,2579,1,152242,2059,1,174611,109852,773,0,5030,0,515,47660,12920,0,0,416881,120360,270430,0,1,1,0,0,1,1,1,1,1,0,normal
73581727,16640306,0,257337,2585,1,152568,2062,1,174783,110087,774,0,5040,0,516,47705,12946,0,0,417180,120675,270762,0,1,1,0,0,1,1,1,1,1,0,normal
73633787,16681742,0,257636,2589,1,152948,2067,1,175006,110421,775,0,5048,0,517,47739,12974,0,0,417592,120905,271075,0,1,1,0,0,1,1,1,1,1,0,normal
322515,281357,0,2103,16,1,2104,19,0,2043,2416,2,0,91,0,2,149,64,1,1,2142,1041,1953,0,0,1,0,1,1,1,1,1,1,0,normal
360778,301489,0,2473,20,1,2318,24,0,2256,2615,3,0,101,0,3,177,86,1,1,2397,1254,2235,0,0,1,0,1,1,1,1,1,1,0,normal
388715,336954,0,2744,25,1,2541,28,0,2469,2784,4,0,108,0,4,214,121,1,1,2642,1486,2608,0,0,1,0,1,1,1,1,1,1,0,normal
443602,370448,0,3046,28,1,2705,33,0,2728,2965,5,0,116,0,6,237,155,1,1,2918,1697,2878,0,0,1,0,1,1,1,1,1,1,0,normal
481860,414622,0,3419,33,1,2964,38,0,3022,3165,6,0,124,0,7,264,178,1,1,3153,1925,3233,0,0,1,0,1,1,1,1,1,1,0,normal
534429,461655,0,3733,37,1,3184,44,0,3243,3381,7,0,130,0,8,293,215,1,1,3420,2152,3654,0,0,1,0,1,1,1,1,1,1,0,normal
578451,499605,0,4050,41,1,3375,48,0,3508,3579,8,0,142,0,9,321,233,1,1,3617,2403,4051,0,0,1,0,1,1,1,1,1,1,0,normal
636575,522701,0,4321,44,1,3575,53,0,3864,3709,9,0,151,0,10,346,265,1,1,3880,2633,4406,0,0,1,0,1,1,1,1,1,1,0,normal
682966,560881,0,4717,49,1,3818,56,0,4183,3971,10,0,160,0,11,373,297,1,1,4219,2874,4849,0,0,1,0,1,1,1,1,1,1,0,normal
729426,589061,0,5092,55,1,3999,62,0,4390,4212,11,0,167,0,13,399,324,1,1,4609,3189,5194,0,0,1,0,1,1,1,1,1,1,0,normal
782180,610321,0,5402,61,1,4198,67,0,4565,4356,12,0,176,0,14,425,374,1,1,4823,3498,5619,0,0,1,0,1,1,1,1,1,1,0,normal
833694,636007,0,5690,65,1,4422,74,0,4788,4548,13,0,187,0,15,454,418,1,1,5015,3776,5932,0,0,1,0,1,1,1,1,1,1,0,normal
885516,659979,0,5977,67,1,4660,79,0,5109,4729,14,0,195,0,16,491,448,1,1,5225,3987,6337,0,0,1,0,1,1,1,1,1,1,0,normal
932902,697642,0,6341,72,1,4854,84,0,5264,4907,15,0,202,0,17,533,478,1,1,5558,4309,6586,0,0,1,0,1,1,1,1,1,1,0,normal
962907,736628,0,6657,75,1,5046,88,0,5437,5195,16,0,209,0,18,560,505,1,1,5822,4469,7010,0,0,1,0,1,1,1,1,1,1,0,normal
1009120,768001,0,6959,79,1,5203,94,0,5669,5416,17,0,219,0,19,590,524,1,1,6094,4760,7373,0,0,1,0,1,1,1,1,1,1,0,normal
1044206,804688,0,7366,85,1,5413,99,0,5962,5642,18,0,230,0,20,614,538,1,1,6273,5035,7670,0,0,1,0,1,1,1,1,1,1,0,normal
1091161,829953,0,7747,88,1,5657,102,0,6172,5810,19,0,240,0,21,639,565,1,1,6548,5281,7935,0,0,1,0,1,1,1,1,1,1,0,normal
1133579,848034,0,8008,92,1,5912,106,0,6419,5969,20,0,246,0,22,665,588,1,1,6787,5479,8209,0,0,1,0,1,1,1,1,1,1,0,normal
1187012,880000,0,8224,95,1,6196,110,0,6675,6118,21,0,254,0,23,696,619,1,1,6976,5726,8381,0,0,1,0,1,1,1,1,1,1,0,normal
1241231,899706,0,8677,98,1,6383,116,0,6876,6290,22,0,263,0,24,720,647,1,1,7281,5995,8775,0,0,1,0,1,1,1,1,1,1,0,normal
1295772,938379,0,8973,103,1,6596,120,0,7100,6520,23,0,272,0,25,739,681,1,1,7548,6205,9009,0,0,1,0,1,1,1,1,1,1,0,normal
1346491,966378,0,9335,107,1,6848,125,0,7379,6729,24,0,281,0,26,767,705,1,1,7731,6468,9362,0,0,1,0,1,1,1,1,1,1,0,normal
1388583,1001915,0,9614,112,1,6981,132,0,7559,6941,25,0,286,0,27,786,743,1,1,7940,6747,9686,0,0,1,0,1,1,1,1,1,1,0,normal
1446283,1035086,0,9812,115,1,7249,138,0,7704,7187,26,0,294,0,28,812,780,1,1,8278,6950,10001,0,0,1,0,1,1,1,1,1,1,0,normal
1481298,1059542,0,10123,119,1,7500,141,0,7982,7397,27,0,303,0,29,840,815,1,1,8457,7139,10334,0,0,1,0,1,1,1,1,1,1,0,normal
1537234,1083068,0,10443,122,1,7739,145,0,8210,7605,28,0,313,0,30,871,845,1,1,8777,7378,10696,0,0,1,0,1,1,1,1,1,1,0,normal
1583113,1114322,0,10749,127,1,8022,150,0,8429,7776,29,0,323,0,31,895,876,1,1,9055,7634,10933,0,0,1,0,1,1,1,1,1,1,0,normal
1619572,1148972,0,11060,131,1,8250,154,0,8696,7994,30,0,329,0,32,925,898,1,1,9320,7874,11318,0,0,1,0,1,1,1,1,1,1,0,normal
1662674,1188149,0,11366,135,1,8449,160,0,9031,8186,31,0,337,0,33,944,926,1,1,9531,8128,11608,0,0,1,0,1,1,1,1,1,1,0,normal
1692562,1212241,0,11695,140,1,8731,166,0,9309,8435,32,0,345,0,34,977,971,1,1,9782,8411,11834,0,0,1,0,1,1,1,1,1,1,0,normal
1741162,1252333,0,12025,144,1,8937,170,0,9527,8678,33,0,356,0,35,1014,999,1,1,10058,8661,12058,0,0,1,0,1,1,1,1,1,1,0,normal
1784363,1286737,0,12287,147,1,9086,175,0,9811,8862,34,0,364,0,36,1048,1034,1,1,10315,8855,12324,0,0,1,0,1,1,1,1,1,1,0,normal
1834343,1315295,0,12562,151,1,9252,180,0,10182,9089,35,0,376,0,37,1076,1057,1,1,10509,9052,12696,0,0,1,0,1,1,1,1,1,1,0,normal
1875831,1346740,0,12831,155,1,9457,185,0,10438,9282,36,0,383,0,38,1104,1091,1,1,10680,9225,13017,0,0,1,0,1,1,1,1,1,1,0,normal
1943263,1369141,0,13190,160,1,9688,191,0,10702,9426,37,0,391,0,39,1127,1123,1,1,10920,9406,13330,0,0,1,0,1,1,1,1,1,1,0,normal
1983714,1414911,0,13596,164,1,9902,196,0,10919,9620,38,0,401,0,40,1152,1155,1,1,11143,9621,13636,0,0,1,0,1,1,1,1,1,1,0,normal
2031745,1450888,0,13977,168,1,10168,200,0,11183,9763,39,0,408,0,41,1164,1184,1,1,11423,9887,13892,0,0,1,0,1,1,1,1,1,1,0,normal
2095222,1486565,0,14288,173,1,10406,204,0,11476,9911,39,0,418,0,42,1182,1213,1,1,11665,10142,14259,0,0,1,0,1,1,1,1,1,1,0,normal
2138563,1518670,0,14565,176,1,10605,209,0,11661,10159,40,0,426,0,43,1217,1236,1,1,11925,10435,14523,0,0,1,0,1,1,1,1,1,1,0,normal
2194919,1547990,0,14872,179,1,10791,213,0,11971,10353,41,0,434,0,44,1241,1273,1,1,12124,10756,14845,0,0,1,0,1,1,1,1,1,1,0,normal
2254316,1581564,0,15214,183,1,10958,220,0,12234,10632,42,0,443,0,45,1268,1312,1,1,12320,10976,15099,0,0,1,0,1,1,1,1,1,1,0,normal
2286952,1624146,0,15488,188,1,11126,224,0,12564,10788,43,0,450,0,46,1297,1335,1,1,12613,11239,15408,0,0,1,0,1,1,1,1,1,1,0,normal
2327565,1651164,0,15811,193,1,11382,230,0,12823,10947,44,0,457,0,47,1326,1362,1,1,12890,11515,15779,0,0,1,0,1,1,1,1,1,1,0,normal
2366966,1684069,0,16208,197,1,11628,235,0,13124,11114,45,0,464,0,49,1352,1386,1,1,13232,11733,16109,0,0,1,0,1,1,1,1,1,1,0,normal
2399842,1715807,0,16704,201,1,11882,241,0,13480,11300,46,0,474,0,50,1378,1418,1,1,13503,11985,16404,0,0,1,0,1,1,1,1,1,1,0,normal
2447948,1753803,0,17009,206,1,12235,247,0,13718,11484,47,0,483,0,51,1409,1441,1,1,13772,12235,16712,0,0,1,0,1,1,1,1,1,1,0,normal
2491409,1786011,0,17301,209,1,12522,252,0,13954,11708,48,0,491,0,52,1439,1465,1,1,13982,12502,16997,0,0,1,0,1,1,1,1,1,1,0,normal
2528990,1802930,0,17603,214,1,12679,257,0,14192,11936,49,0,502,0,53,1469,1480,1,1,14208,12814,17357,0,0,1,0,1,1,1,1,1,1,0,normal
2563593,1845847,0,17921,219,1,12936,262,0,14447,12096,50,0,510,0,54,1504,1508,1,1,14395,12997,17616,0,0,1,0,1,1,1,1,1,1,0,normal
2602289,1886197,0,18199,222,1,13225,268,0,14661,12220,51,0,518,0,55,1533,1543,1,1,14654,13136,18012,0,0,1,0,1,1,1,1,1,1,0,normal
2645446,1928097,0,18455,226,1,13511,275,0,14967,12346,52,0,527,0,56,1562,1581,1,1,14918,13407,18225,0,0,1,0,1,1,1,1,1,1,0,normal
2701289,1969051,0,18781,230,1,13638,279,0,15181,12536,53,0,536,0,57,1601,1610,1,1,15251,13576,18473,0,0,1,0,1,1,1,1,1,1,0,normal
2751058,2002762,0,19173,234,1,13939,284,0,15477,12721,54,0,545,0,58,1633,1644,1,1,15510,13817,18736,0,0,1,0,1,1,1,1,1,1,0,normal
2787412,2042123,0,19416,238,1,14197,290,0,15813,12930,55,0,552,0,59,1662,1677,1,1,15822,14020,18900,0,0,1,0,1,1,1,1,1,1,0,normal
2832983,2077927,0,19811,242,1,14434,296,0,16092,13170,56,0,560,0,60,1686,1694,1,1,16094,14249,19137,0,0,1,0,1,1,1,1,1,1,0,normal
2869361,2110400,0,20181,246,1,14761,299,0,16375,13410,57,0,567,0,61,1716,1719,1,1,16417,14505,19459,0,0,1,0,1,1,1,1,1,1,0,normal
2913108,2144902,0,20471,251,1,15022,304,0,16550,13615,58,0,576,0,62,1754,1750,1,1,16680,14752,19748,0,0,1,0,1,1,1,1,1,1,0,normal
2964233,2186760,0,20823,255,1,15325,307,0,16850,13863,59,0,584,0,63,1786,1769,1,1,16915,14943,20001,0,0,1,0,1,1,1,1,1,1,0,normal
3022847,2207705,0,21226,259,1,15618,314,0,17104,14064,60,0,592,0,64,1815,1792,1,1,17272,15224,20412,0,0,1,0,1,1,1,1,1,1,0,normal
3054686,2257057,0,21404,262,1,15874,320,0,17336,14273,61,0,601,0,66,1836,1822,1,1,17564,15408,20723,0,0,1,0,1,1,1,1,1,1,0,normal
3098776,2287968,0,21679,266,1,16078,326,0,17610,14455,62,0,610,0,67,1862,1852,1,1,17787,15666,21096,0,0,1,0,1,1,1,1,1,1,0,normal
3133081,2322010,0,21950,271,1,16319,331,0,17831,14619,63,0,618,0,68,1900,1880,1,1,18020,15925,21421,0,0,1,0,1,1,1,1,1,1,0,normal
3181684,2348889,0,22163,276,1,16541,336,0,17970,14845,64,0,628,0,69,1928,1913,1,1,18230,16186,21681,0,0,1,0,1,1,1,1,1,1,0,normal
3221217,2371587,0,22540,281,1,16793,342,0,18269,15027,65,0,632,0,70,1955,1939,1,1,18482,16459,22039,0,0,1,0,1,1,1,1,1,1,0,normal
3252528,2407682,0,22970,285,1,16971,347,0,18530,15239,66,0,642,0,71,1990,1951,1,1,18754,16604,22416,0,0,1,0,1,1,1,1,1,1,0,normal
3292305,2442596,0,23411,289,1,17185,352,0,18743,15452,67,0,652,0,72,2017,1982,1,1,18946,16904,22861,0,0,1,0,1,1,1,1,1,1,0,normal
3346088,2479492,0,23669,294,1,17433,357,0,19044,15654,68,0,659,0,73,2042,2015,1,1,19247,17174,23233,0,0,1,0,1,1,1,1,1,1,0,normal
3387088,2522366,0,23996,299,1,17641,362,0,19269,15856,69,0,667,0,74,2075,2054,1,1,19471,17468,23548,0,0,1,0,1,1,1,1,1,1,0,normal
3426127,2578172,0,24441,303,1,17798,368,0,19525,16098,70,0,675,0,75,2102,2088,1,1,19819,17779,23887,0,0,1,0,1,1,1,1,1,1,0,normal
3466541,2606401,0,24729,307,1,17962,372,0,19711,16290,71,0,682,0,76,2135,2116,1,1,20119,18015,24204,0,0,1,0,1,1,1,1,1,1,0,normal
3500898,2644720,0,25062,313,1,18148,377,0,19968,16463,72,0,687,0,77,2166,2143,1,1,20326,18263,24574,0,0,1,0,1,1,1,1,1,1,0,normal
3539436,2679697,0,25427,317,1,18397,381,0,20256,16657,73,0,696,0,78,2206,2170,1,1,20595,18480,24978,0,0,1,0,1,1,1,1,1,1,0,normal
3573101,2714257,0,25852,322,1,18696,385,0,20430,16870,74,0,706,0,79,2235,2198,1,1,20882,18769,25255,0,0,1,0,1,1,1,1,1,1,0,normal
3618131,2746207,0,26278,326,1,18883,391,0,20658,17100,75,0,711,0,80,2255,2229,1,1,21168,18940,25604,0,0,1,0,1,1,1,1,1,1,0,normal
3664570,2789811,0,26580,332,1,19085,396,0,20997,17317,76,0,720,0,81,2281,2268,1,1,21396,19141,25891,0,0,1,0,1,1,1,1,1,1,0,normal
3718421,2825150,0,26835,336,1,19357,401,0,21273,17484,77,0,729,0,82,2307,2293,1,1,21631,19349,26163,0,0,1,0,1,1,1,1,1,1,0,normal
3757377,2862397,0,27131,340,1,19580,406,0,21587,17710,78,0,736,0,83,2340,2329,1,1,21885,19634,26484,0,0,1,0,1,1,1,1,1,1,0,normal
3799743,2911101,0,27389,346,1,19836,411,0,21840,17923,79,0,743,0,84,2375,2366,1,1,22197,19904,26772,0,0,1,0,1,1,1,1,1,1,0,normal
3850702,2939160,0,27848,349,1,20053,416,0,22133,18128,80,0,754,0,85,2407,2397,1,1,22499,20065,26992,0,0,1,0,1,1,1,1,1,1,0,normal
3896096,2975806,0,28107,353,1,20294,421,0,22364,18304,81,0,760,0,86,2441,2423,1,1,22714,20346,27366,0,0,1,0,1,1,1,1,1,1,0,normal
3932015,2999547,0,28460,357,1,20559,425,0,22617,18456,82,0,767,0,87,2468,2462,1,1,22986,20592,27704,0,0,1,0,1,1,1,1,1,1,0,normal
3972152,3022834,0,28810,362,1,20805,429,0,22886,18714,83,0,777,0,89,2503,2488,1,1,23280,20841,27971,0,0,1,0,1,1,1,1,1,1,0,normal
4004822,3058144,0,29066,366,1,20997,435,0,23191,18897,84,0,786,0,90,2526,2513,1,1,23526,21132,28370,0,0,1,0,1,1,1,1,1,1,0,normal
4044046,3096578,0,29386,370,1,21271,440,0,23429,18999,85,0,792,0,91,2552,2547,1,1,23741,21293,28688,0,0,1,0,1,1,1,1,1,1,0,normal
4093303,3131162,0,29741,374,1,21473,445,0,23696,19109,86,0,798,0,92,2583,2580,1,1,23883,21481,29011,0,0,1,0,1,1,1,1,1,1,0,normal
4138031,3174297,0,30012,377,1,21761,450,0,24053,19363,87,0,806,0,93,2606,2605,1,1,24056,21677,29264,0,0,1,0,1,1,1,1,1,1,0,normal
4194505,3203950,0,30216,382,1,22057,456,0,24329,19514,88,0,812,0,94,2634,2627,1,1,24376,21915,29533,0,0,1,0,1,1,1,1,1,1,0,normal
4247826,3231278,0,30532,386,1,22362,462,0,24580,19728,89,0,819,0,96,2671,2666,1,1,24456,22150,29799,0,0,1,0,1,1,1,1,1,1,0,normal
4291708,3272653,0,30970,391,1,22574,468,0,24818,19930,90,0,826,0,97,2698,2696,1,1,24650,22324,30031,0,0,1,0,1,1,1,1,1,1,0,normal
4329669,3317862,0,31320,395,1,22824,472,0,24997,20060,91,0,831,0,98,2732,2729,1,1,24876,22500,30253,0,0,1,0,1,1,1,1,1,1,0,normal
4375502,3353846,0,31611,400,1,23064,478,0,25283,20186,92,0,840,0,99,2764,2752,1,1,25219,22673,30583,0,0,1,0,1,1,1,1,1,1,0,normal
4418375,3402186,0,31864,405,1,23322,482,0,25495,20403,93,0,851,0,100,2794,2790,1,1,25512,22852,30930,0,0,1,0,1,1,1,1,1,1,0,normal
4460829,3440409,0,32086,409,1,23461,487,0,25717,20561,94,0,859,0,101,2825,2816,1,1,25819,23136,31216,0,0,1,0,1,1,1,1,1,1,0,normal
4507118,3471357,0,32348,414,1,23673,492,0,26021,20787,95,0,867,0,102,2861,2843,1,1,26077,23334,31598,0,0,1,0,1,1,1,1,1,1,0,normal
4538180,3516405,0,32730,417,1,23928,497,0,26329,21010,96,0,873,0,103,2882,2868,1,1,26329,23596,31915,0,0,1,0,1,1,1,1,1,1,0,normal
4580436,3542499,0,33056,422,1,24141,502,0,26533,21267,97,0,880,0,104,2920,2893,1,1,26544,23817,32271,0,0,1,0,1,1,1,1,1,1,0,normal
4620381,3577047,0,33473,426,1,24425,506,0,26795,21489,98,0,890,0,105,2946,2920,1,1,26774,24177,32509,0,0,1,0,1,1,1,1,1,1,0,normal
4672152,3601453,0,33831,430,1,24601,511,0,27084,21744,99,0,897,0,106,2967,2950,1,1,27017,24379,32763,0,0,1,0,1,1,1,1,1,1,0,normal
4715423,3631810,0,34208,434,1,24879,515,0,27335,21907,100,0,906,0,107,2999,2982,1,1,27398,24629,33099,0,0,1,0,1,1,1,1,1,1,0,normal
4767636,3679371,0,34508,438,1,25083,522,0,27625,22100,101,0,912,0,108,3016,3010,1,1,27621,24858,33372,0,0,1,0,1,1,1,1,1,1,0,normal
4817611,3719676,0,34881,441,1,25265,527,0,27807,22360,102,0,920,0,109,3035,3038,1,1,27851,25125,33704,0,0,1,0,1,1,1,1,1,1,0,normal
4860759,3751599,0,35206,444,1,25484,530,0,27971,22556,103,0,928,0,110,3070,3057,1,1,28064,25313,34116,0,0,1,0,1,1,1,1,1,1,0,normal
4902596,3794186,0,35595,447,1,25714,535,0,28190,22711,104,0,935,0,111,3098,3098,1,1,28286,25553,34329,0,0,1,0,1,1,1,1,1,1,0,normal
4943651,3832168,0,36011,450,1,25998,542,0,28516,22902,105,0,942,0,112,3122,3132,1,1,28457,25797,34643,0,0,1,0,1,1,1,1,1,1,0,normal
4998187,3866967,0,36292,454,1,26268,546,0,28784,23116,106,0,955,0,113,3150,3165,1,1,28723,26023,34997,0,0,1,0,1,1,1,1,1,1,0,normal
5054638,3898809,0,36571,459,1,26508,552,0,28938,23329,107,0,964,0,114,3183,3199,1,1,28879,26235,35416,0,0,1,0,1,1,1,1,1,1,0,normal
5083958,3937494,0,36919,463,1,26733,558,0,29269,23481,108,0,972,0,115,3219,3226,1,1,29054,26517,35713,0,0,1,0,1,1,1,1,1,1,0,normal
5132745,3964894,0,37195,467,1,26899,562,0,29554,23753,109,0,979,0,116,3241,3246,1,1,29264,26812,36073,0,0,1,0,1,1,1,1,1,1,0,normal
5164071,4003776,0,37549,471,1,27135,568,0,29691,23928,110,0,988,0,117,3277,3273,1,1,29454,27021,36414,0,0,1,0,1,1,1,1,1,1,0,normal
5223314,4040163,0,37896,475,1,27353,574,0,29934,24113,111,0,997,0,118,3313,3310,1,1,29756,27258,36805,0,0,1,0,1,1,1,1,1,1,0,normal
5273075,4084579,0,38333,480,1,27650,579,0,30235,24363,112,0,1007,0,119,3327,3350,1,1,29985,27491,37178,0,0,1,0,1,1,1,1,1,1,0,normal
5307501,4125922,0,38692,483,1,27790,585,0,30518,24541,113,0,1016,0,120,3347,3382,1,1,30276,27788,37519,0,0,1,0,1,1,1,1,1,1,0,normal
5363869,4157149,0,39031,487,1,28018,590,0,30720,24698,114,0,1026,0,121,3389,3413,1,1,30526,27989,37851,0,0,1,0,1,1,1,1,1,1,0,normal
5406595,4177613,0,39404,492,1,28228,595,0,30929,24870,115,0,1036,0,122,3414,3451,1,1,30838,28132,38242,0,0,1,0,1,1,1,1,1,1,0,normal
5449437,4209944,0,39612,496,1,28478,599,0,31143,25039,116,0,1045,0,123,3435,3475,1,1,31142,28425,38529,0,0,1,0,1,1,1,1,1,1,0,normal
5482727,4243663,0,39933,501,1,28759,605,0,31340,25245,117,0,1053,0,124,3461,3496,1,1,31395,28540,38918,0,0,1,0,1,1,1,1,1,1,0,normal
5532093,4276071,0,40249,504,1,28963,608,0,31538,25430,118,0,1058,0,125,3495,3513,1,1,31682,28730,39168,0,0,1,0,1,1,1,1,1,1,0,normal
5583470,4307045,0,40650,509,1,29212,614,0,31754,25607,119,0,1067,0,126,3529,3550,1,1,31926,29016,39455,0,0,1,0,1,1,1,1,1,1,0,normal
5630417,4339275,0,41000,511,1,29455,618,0,32093,25758,120,0,1075,0,127,3559,3574,1,1,32248,29224,39821,0,0,1,0,1,1,1,1,1,1,0,normal
5683208,4374664,0,41332,515,1,29717,624,0,32301,25980,121,0,1084,0,128,3587,3598,1,1,32495,29503,40192,0,0,1,0,1,1,1,1,1,1,0,normal
5730383,4408525,0,41656,520,1,29969,628,0,32634,26191,122,0,1090,0,129,3619,3623,1,1,32698,29722,40473,0,0,1,0,1,1,1,1,1,1,0,normal
5761794,4440681,0,41948,524,1,30218,632,0,32959,26375,123,0,1098,0,130,3656,3650,1,1,32905,29937,40713,0,0,1,0,1,1,1,1,1,1,0,normal
5820574,4479181,0,42203,527,1,30433,638,0,33193,26525,124,0,1107,0,131,3683,3679,1,1,33180,30188,41064,0,0,1,0,1,1,1,1,1,1,0,normal
5863016,4510859,0,42470,530,1,30683,644,0,33525,26672,125,0,1112,0,132,3711,3711,1,1,33442,30440,41385,0,0,1,0,1,1,1,1,1,1,0,normal
5906275,4545050,0,42738,532,1,30878,649,0,33787,26895,126,0,1120,0,133,3738,3732,1,1,33708,30724,41710,0,0,1,0,1,1,1,1,1,1,0,normal
5946785,4570745,0,42965,536,1,31145,654,0,34021,27068,127,0,1129,0,134,3761,3764,1,1,34054,30883,42061,0,0,1,0,1,1,1,1,1,1,0,normal
5980573,4601614,0,43236,538,1,31450,659,0,34353,27166,128,0,1135,0,135,3792,3791,1,1,34303,31096,42475,0,0,1,0,1,1,1,1,1,1,0,normal
6013183,4641234,0,43663,541,1,31686,665,0,34608,27410,129,0,1144,0,136,3821,3821,1,1,34520,31267,42735,0,0,1,0,1,1,1,1,1,1,0,normal
6042889,4687124,0,43920,546,1,31929,672,0,34844,27612,130,0,1153,0,137,3844,3853,1,1,34791,31510,43070,0,0,1,0,1,1,1,1,1,1,0,normal
6080259,4736910,0,44139,552,1,32164,676,0,35038,27761,131,0,1162,0,138,3874,3876,1,1,35069,31817,43399,0,0,1,0,1,1,1,1,1,1,0,normal
6123629,4768442,0,44461,557,1,32433,680,0,35312,27991,132,0,1169,0,139,3912,3908,1,1,35242,32149,43699,0,0,1,0,1,1,1,1,1,1,0,normal
6171593,4799329,0,44859,561,1,32694,687,0,35481,28183,133,0,1178,0,140,3943,3931,1,1,35517,32355,44008,0,0,1,0,1,1,1,1,1,1,0,normal
6210870,4838656,0,45171,564,1,32990,691,0,35717,28405,134,0,1186,0,141,3965,3958,1,1,35721,32639,44283,0,0,1,0,1,1,1,1,1,1,0,normal
6247591,4877909,0,45492,567,1,33235,697,0,35953,28658,135,0,1195,0,142,3995,3990,1,1,36055,32857,44632,0,0,1,0,1,1,1,1,1,1,0,normal
6289336,4910703,0,45739,573,1,33589,701,0,36149,28870,136,0,1205,0,143,4025,4025,1,1,36277,33149,44921,0,0,1,0,1,1,1,1,1,1,0,normal
6336268,4945667,0,45915,576,1,33900,705,0,36374,29050,137,0,1213,0,144,4054,4052,1,1,36567,33368,45329,0,0,1,0,1,1,1,1,1,1,0,normal
6390028,4979169,0,46253,581,1,34145,709,0,36657,29252,138,0,1222,0,145,4075,4077,1,1,36752,33582,45692,0,0,1,0,1,1,1,1,1,1,0,normal
6439161,5004157,0,46540,586,1,34330,714,0,36853,29419,139,0,1232,0,146,4112,4106,1,1,37031,33781,45978,0,0,1,0,1,1,1,1,1,1,0,normal
6470188,5051159,0,46993,591,1,34654,720,0,37135,29657,140,0,1240,0,147,4137,4131,1,1,37246,34030,46322,0,0,1,0,1,1,1,1,1,1,0,normal
6518612,5084687,0,47207,594,1,34915,725,0,37359,29949,141,0,1250,0,148,4168,4168,1,1,37502,34254,46537,0,0,1,0,1,1,1,1,1,1,0,normal
6571397,5131282,0,47492,598,1,35143,731,0,37654,30145,142,0,1257,0,149,4195,4193,1,1,37751,34498,46813,0,0,1,0,1,1,1,1,1,1,0,normal
6603517,5175120,0,47730,601,1,35348,735,0,37920,30249,143,0,1267,0,150,4237,4222,1,1,38048,34754,47102,0,0,1,0,1,1,1,1,1,1,0,normal
6662836,5223080,0,48062,606,1,35559,741,0,38111,30407,144,0,1273,0,151,4260,4255,1,1,38249,35010,47464,0,0,1,0,1,1,1,1,1,1,0,normal
6717893,5259978,0,48423,609,1,35802,747,0,38341,30552,145,0,1281,0,152,4298,4285,1,1,38531,35225,47766,0,0,1,0,1,1,1,1,1,1,0,normal
6756910,5293213,0,48774,612,1,35987,752,0,38602,30762,146,0,1288,0,153,4332,4321,1,1,38766,35474,48107,0,0,1,0,1,1,1,1,1,1,0,normal
6808268,5321282,0,49154,616,1,36259,757,0,38873,30940,147,0,1295,0,154,4357,4351,1,1,38977,35734,48461,0,0,1,0,1,1,1,1,1,1,0,normal
6851564,5361192,0,49447,620,1,36486,761,0,39114,31106,148,0,1302,0,155,4379,4386,1,1,39145,35942,48716,0,0,1,0,1,1,1,1,1,1,0,normal
